,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,punctuation,upper
121,4464,570229420058918913,positive,1.0,,,Southwest,,chamtdi,,4,@SouthwestAir Thank you for taking good care of people with ALS! http://t.co/m1yyWAFkFI @KevinSwan_ @ALSTDI @A_Life_Story_,,2015-02-24 06:31:02 -0800,,Eastern Time (US & Canada),1,2
122,2541,569106746486222849,positive,0.6890000000000001,,,United,,ananth77,,0,@united good job at CLE .. TPA on schedule ... 4 to 5 inches of snow ! http://t.co/9tbsJquw41,,2015-02-21 04:09:56 -0800,,Central Time (US & Canada),1,2
123,13108,569938844746956800,positive,1.0,,,American,,survivorsburg,,0,@AmericanAir well Done all of you xx,,2015-02-23 11:16:24 -0800,Scotland,London,0,0
124,13422,569867363580903424,positive,1.0,,,American,,elusivegoalie,,0,@AmericanAir thanks for responding ... will do!,,2015-02-23 06:32:21 -0800,,Eastern Time (US & Canada),1,0
125,51,570006886012973056,positive,0.657,,,Virgin America,,joyabsalon,,0,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews all the way though @ladygaga was very impressive! NO to @Carrieunderwood,,2015-02-23 15:46:46 -0800,Northern Virginia,Eastern Time (US & Canada),1,1
126,7914,568984446487166976,positive,1.0,,,Delta,,FerrisSalameh,,0,@JetBlue thank you,"[40.7171667, -73.96415608]",2015-02-20 20:03:57 -0800,"Brooklyn, NY",Eastern Time (US & Canada),0,0
127,3348,568506797805318144,positive,0.6488,,,United,,DarinBrannon,,0,@united thank you. I will address it with them,,2015-02-19 12:25:57 -0800,"Monett, MO",Central Time (US & Canada),0,1
128,11261,568259618884993024,positive,1.0,,,US Airways,,schenkeytown,,0,@USAirways - done :),,2015-02-18 20:03:45 -0800,,Arizona,0,0
129,3839,568089179520954368,positive,1.0,,,United,,LocalKyle,,0,"@united Flew ORD to Miami and back and  had great crew, service on both legs. THANKS",,2015-02-18 08:46:29 -0800,Illinois,Central Time (US & Canada),0,2
130,10390,569337274707660800,positive,0.6701,,0.0,US Airways,,Rachel_Helena16,,0,@USAirways Thanks guys! Got hold of someone. Really awesome service I appreciate it :),,2015-02-21 19:25:58 -0800,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada),1,1
131,4607,569983469930967040,positive,0.6481,,,Southwest,,steph82nichole,,0,@SouthwestAir telling my Fam in Vegas now. :),,2015-02-23 14:13:43 -0800,California,,0,0
132,3293,568548205421563906,positive,1.0,,,United,,jasemccarty,,0,"@united I was well taken care of, thanks. I've already been sent a survey request &amp; I'll share my positive experience (despite delay)",,2015-02-19 15:10:29 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada),0,1
133,8895,567768330624372736,positive,1.0,,,Delta,,DrewRHacker,,1,"@JetBlue Thank you that it is not just a livery; it is a culture that 16,000+ crewmembers embody daily #thanksDave http://t.co/iNNP0Kkyby",,2015-02-17 11:31:33 -0800,,,0,0
134,6672,567737653118779392,positive,0.6606,,,Southwest,,StarkTTT,,0,@SouthwestAir and thanks!,,2015-02-17 09:29:39 -0800,Château d'If,Central Time (US & Canada),1,0
135,11166,568465174702772226,positive,0.3691,,0.0,US Airways,,twitabuggin,,0,@USAirways - so far so good this week. SAV to CLT boarded BEFORE the departure time (first time in 4 weeks). Perhaps an on time departure?!,,2015-02-19 09:40:33 -0800,,Eastern Time (US & Canada),1,3
136,272,568911350656675841,positive,1.0,,,Virgin America,,drsaadiaim,,0,@VirginAmerica your inflight team makes the experience #amazing!,,2015-02-20 15:13:30 -0800,Boca Raton FL 33434,,1,0
137,4633,569971949440524288,positive,0.6465,,,Southwest,,zupshawrl,,0,@SouthwestAir LUV! your new Luv Television Commercials. Traveled on your airline last year return trip from NYC...#feltthelove,,2015-02-23 13:27:56 -0800,,,1,1
138,6027,568429191546277888,positive,1.0,,,Southwest,,maxwellsantoro,,0,"@SouthwestAir thank you for integrating with Passbook on iOS, it all works so much better now!!!",,2015-02-19 07:17:34 -0800,NY,Eastern Time (US & Canada),3,0
139,6966,569983421549834240,positive,1.0,,,Delta,,lucianosr83,,0,"@JetBlue I would prefer a similar picture but full of E190 tails, but great shot!",,2015-02-23 14:13:32 -0800,Brazil,,1,2
140,5016,569538524321419265,positive,1.0,,,Southwest,,dirtytweetbacon,,0,@SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.,,2015-02-22 08:45:40 -0800,,,0,3
141,7659,569386956435488768,positive,1.0,,,Delta,,AuthorMarcClark,,0,@JetBlue great flight on a brand new jet. Great seating. Beautiful plane. Big fan of this airline.,,2015-02-21 22:43:23 -0800,New York City,Arizona,0,0
142,12237,570255773651099648,positive,0.6607,,,American,,DanJWillis,,0,@AmericanAir well have all day and all the time in the world,,2015-02-24 08:15:45 -0800,my top secret gaming facility,Casablanca,0,0
143,4621,569976622054395904,positive,1.0,,,Southwest,,MinderJoan,,0,@SouthwestAir looks like Bellagio to me! Good luck people! See you at the show at Vinyl,,2015-02-23 13:46:31 -0800,,Eastern Time (US & Canada),2,0
144,8304,568502766747971585,positive,1.0,,,Delta,,bwsf93,,0,@JetBlue thanks to Julian at login for getting me onto an earlier flight back to DCA,,2015-02-19 12:09:56 -0800,NOVA,America/New_York,0,1
145,74,569942903683813376,positive,1.0,,,Virgin America,,mrmichaellay,,0,"@VirginAmerica not worried, it's been a great ride in a new plane with great crew. All airlines should be like this.","[36.08457854, -115.13780136]",2015-02-23 11:32:31 -0800,Floridian from Cincinnati ,Eastern Time (US & Canada),0,0
146,4872,569671596744380416,positive,1.0,,,Southwest,,MNTmoney91,,0,@SouthwestAir constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK,,2015-02-22 17:34:27 -0800,MINNESOTA,Eastern Time (US & Canada),1,0
147,8429,568379591569629185,positive,0.6701,,,Delta,,s_tpplsay2fa,,0,@JetBlue good morning sunshine! #TailfinThursday http://t.co/Nc0ES6e4Lf,,2015-02-19 04:00:29 -0800,the friendly skies,America/New_York,1,0
148,5617,568856987632603136,positive,1.0,,,Southwest,,christina_kuo,,0,"@SouthwestAir you guys rock! So easy, quick, and affordable to change my flight. #bestairlineever #neverchange",,2015-02-20 11:37:29 -0800,"Washington, DC",Eastern Time (US & Canada),1,0
149,12566,570101777934086146,positive,0.6534,,,American,,The_Playmaker20,,0,"@AmericanAir I love the Admiral Clubs! Thanks, hey can you follow me?",,2015-02-23 22:03:50 -0800,,,1,1
150,6935,570007995813273600,positive,0.6783,,,Delta,,DiscoLemonadeST,,0,Stop. Please. RT @JetBlue: Our fleet's on fleek. http://t.co/EUl6sDURbU,,2015-02-23 15:51:11 -0800,"Houston, TX",,0,1
151,7589,569524116769914882,positive,0.6832,,0.0,Delta,,tom_brant,,0,"@JetBlue yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!",,2015-02-22 07:48:25 -0800,"Southbury, CT",,1,0
152,8954,567724178317402112,positive,0.6429,,,Delta,,JetBlueNews,,0,@JetBlue to offer service from Daytona Beach to New York - Albany Business Review http://t.co/dUhBJ41jHx,,2015-02-17 08:36:06 -0800,USA,Sydney,0,0
153,8105,568785094430883840,positive,1.0,,,Delta,,AlanaMYzola,,0,@JetBlue great flight! Great view! :-) http://t.co/Yxn00pnOav,,2015-02-20 06:51:48 -0800,,,2,0
154,6968,569979057028227072,positive,0.6804,,0.0,Delta,,Redray18,,0,“@JetBlue: Our fleet's on fleek. http://t.co/g12sn5qsqZ”- no... Yall better than this,,2015-02-23 13:56:11 -0800,,,0,0
155,12671,570068393736302594,positive,1.0,,,American,,nickandriani,,0,Keep it up :) @AmericanAir,,2015-02-23 19:51:11 -0800,kansas city,Central Time (US & Canada),0,0
156,5464,568971982554963969,positive,1.0,,,Southwest,,kinjalxkansara,,0,@SouthwestAir is making dreams come true with their #DestinationDragons scavenger hunt! You can win a chance to see Imagine Dragons! Go!,,2015-02-20 19:14:26 -0800,India ✈️ Chicago ✈️ D.C. ✈️ FL,,3,0
157,3129,568650724399321088,positive,1.0,,,United,,markemanuelli,,0,"@united please do! She went above and beyond what she had to do, she made us her number one priority!",,2015-02-19 21:57:52 -0800,,Eastern Time (US & Canada),2,0
158,5122,569332152065593345,positive,1.0,,,Southwest,,claywhittington,,0,@SouthwestAir Kudos for adding #Passbook to your app! I LOVE IT!,,2015-02-21 19:05:37 -0800,"Wilmington, North Carolina",Eastern Time (US & Canada),2,3
159,7782,569248721139048448,positive,0.6531,,,Delta,,contimike,,0,@JetBlue Great thank you!,,2015-02-21 13:34:05 -0800,"New York, sort of!",,1,0
160,6771,570289518194126849,positive,1.0,,,Delta,,MmmRubin,,0,@JetBlue great.,,2015-02-24 10:29:51 -0800,,Eastern Time (US & Canada),0,0
161,3429,568450017649778688,positive,1.0,,,United,,melanie_seibert,,0,@united Joni did a great job on flight 5653 to LAX. Thanks for a great flight.,,2015-02-19 08:40:20 -0800,Texas,Central Time (US & Canada),0,1
162,11513,568059390135304193,positive,1.0,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏,,2015-02-18 06:48:07 -0800,"Russia, Россия",Abu Dhabi,3,7
163,13673,569757272760397824,positive,1.0,,,American,,MigsRunner,,0,@AmericanAir Thanks for the champagne  AA153 ORD-NRT to celebrate my #TokyoMarathon2015 finish! http://t.co/Ij4xL01tKX,,2015-02-22 23:14:54 -0800,"Boston, MA",,1,2
164,6575,567773445195583488,positive,1.0,,,Southwest,,MatthewJLeBlanc,,0,@SouthwestAir Thanks for the response. Was able to get my situation resolved. Not a fan of Mother Nature today. :),,2015-02-17 11:51:52 -0800,"Nashville, TN",Central Time (US & Canada),0,0
165,12568,570101550787350528,positive,1.0,,,American,,MDTwankyTwank,,0,"@AmericanAir just curious. Thanks for the response as always, good or bad. Better than your competition.",,2015-02-23 22:02:56 -0800,"Greenbow, Alabama",,0,0
166,8134,568752061682208768,positive,1.0,,,Delta,,TyrellJourdanA,,0,@JetBlue Really!? That's good to hear! Thanks for the update @walls29 We may make that business meeting after all.,,2015-02-20 04:40:33 -0800,The Eastside of the Far Side,Eastern Time (US & Canada),2,0
167,2700,568950850615316480,positive,0.6566,,,United,,paigeworthy,,0,"@united I may not hit any new status this year, but I’ve flown several times this year and have tried to book with y’all every time!","[0.0, 0.0]",2015-02-20 17:50:28 -0800,Chicago,Central Time (US & Canada),1,1
168,4852,569682422981218304,positive,1.0,,,Southwest,,WalkerAdams1,,0,@SouthwestAir it's ok! Southwest is still the best airline around! Just hate when baggage room runs out.. My now checked bag has headphones!,,2015-02-22 18:17:28 -0800,Kansas City,,3,0
169,18,570270684619923457,positive,1.0,,,Virgin America,,thebrandiray,,0,I ❤️ flying @VirginAmerica. ☺️👍,,2015-02-24 09:15:00 -0800,Somewhere celebrating life. ,Atlantic Time (Canada),0,1
170,12074,570299252141903873,positive,1.0,,,American,,Mtts28,,0,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!,,2015-02-24 11:08:32 -0800,Virginia,Eastern Time (US & Canada),2,2
171,2947,568819025733652481,positive,1.0,,,United,,TaylorWoot,,0,"@united thank you so much, that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocoLate Flight. #problemsolvers",,2015-02-20 09:06:38 -0800,Easley SC,Eastern Time (US & Canada),0,0
172,1033,569958247412723712,positive,1.0,,,United,,Lisa_Shaw777,,0,@united Ok thank again for your help!,,2015-02-23 12:33:30 -0800,Kona coast/Boston/Milan,Amsterdam,1,0
173,6280,568084860008570881,positive,0.6986,,,Southwest,,m_nimzzz,,0,@SouthwestAir @love_dragonss oh my god LAUREN OH MY GOD OH MY GOD,,2015-02-18 08:29:19 -0800,,Central Time (US & Canada),0,7
174,12346,570223582380494848,positive,1.0,,,American,,MareishaWinters,,0,"@AmericanAir Yes, thank you. Just not how I wanted to start my vacation!",,2015-02-24 06:07:50 -0800,"Charlotte, NC",Eastern Time (US & Canada),1,1
175,14261,569644637343711232,positive,0.3642,,0.0,American,,jkhoey,,1,@AmericanAir shoutout to the agent on duty now @ Gate B1 #ABQ / outstanding customer service w delayed FLT 336 http://t.co/OoEJ4d4JoP,,2015-02-22 15:47:19 -0800,"New York, NY",Eastern Time (US & Canada),0,3
176,8072,568810170383536128,positive,1.0,,,Delta,,CourtneyEastes,,0,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon,,2015-02-20 08:31:27 -0800,,,1,0
177,7213,569884948091396096,positive,1.0,,,Delta,,DaddyFiles,,0,@JetBlue Haha. Thanks. You guys are great. Unlike the @nyjets. ;-) #GoPatriots!,,2015-02-23 07:42:14 -0800,Massachusetts,Eastern Time (US & Canada),1,0
178,14322,569634077571051521,positive,1.0,,,American,,benkohl,,0,@AmericanAir Flight attendant #YeseniaHernandez provided excellent service among peculiar conditions throughout the day ✈ :-),,2015-02-22 15:05:22 -0800,"Manhattan, Kansas",Central Time (US & Canada),0,0
179,12192,570265876911403009,positive,0.6743,,,American,,vMongo,,0,@AmericanAir Thanks!,,2015-02-24 08:55:54 -0800,DFW Area,Central Time (US & Canada),1,0
180,4493,570205399619661824,positive,0.3368,,0.0,Southwest,,Paulyjroberts,,0,@SouthwestAir can anyone help me upgrade to buisness select !? Cant seem to get hail of the right area at all .. I know you guys are good,,2015-02-24 04:55:35 -0800,"cambridge, maryland",Atlantic Time (Canada),1,1
181,11839,567730323988172800,positive,0.6718,,,US Airways,,ShiningLghtPE,,0,@USAirways will do. Hoping for a voucher for a future flight #Optimistic,,2015-02-17 09:00:31 -0800,"Pittsburgh, Pa",Eastern Time (US & Canada),0,0
182,893,570031379456643072,positive,1.0,,,United,,goodenufmother,,1,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother,,2015-02-23 17:24:06 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada),1,5
183,4449,570249864841285632,positive,0.6647,,,Southwest,,egbaboy,,0,@SouthwestAir Customer Centricity is knowing people #ANAMarketers,,2015-02-24 07:52:17 -0800,,Mountain Time (US & Canada),0,0
184,11053,568561924985782272,positive,1.0,,,US Airways,positive,christinachime,,0,@USAirways thank you finally got our bag. Customer services reps were wonderful.,,2015-02-19 16:05:00 -0800,,,0,0
185,264,568929979981033472,positive,1.0,,,Virgin America,,djchuang,,1,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,"[32.8454782, -96.8504585]",2015-02-20 16:27:32 -0800,"Orange County, CA",Pacific Time (US & Canada),0,0
186,4159,567801519207374849,positive,0.6531,,0.0,United,,thesuesaga,,0,"@united Thank you for the speedy response! I figured it may be something of that nature. You guys and your ""fine print,"" haha",,2015-02-17 13:43:26 -0800,"North Hollywood, CA",,1,1
187,362,568481985221537792,positive,1.0,,,Virgin America,,Rgulojr,,0,@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,,2015-02-19 10:47:21 -0800,Chicago,Eastern Time (US & Canada),3,1
188,8815,567825891209912320,positive,1.0,,,Delta,,carleycalla,,0,@JetBlue tried again. Lovely customer service. Thank you!,,2015-02-17 15:20:16 -0800,"Boston, Massachusetts",Mountain Time (US & Canada),1,0
189,8604,568124733851443200,positive,1.0,,,Delta,,tktarzan,,0,@JetBlue their names are both Angel (seriously - how cool is that!). Truly FANTASTIC service!,,2015-02-18 11:07:46 -0800,,Hawaii,2,1
190,498,567742578561650688,positive,1.0,,,Virgin America,,ryan_kravontka,,0,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,,2015-02-17 09:49:13 -0800,"Los Angeles, CA",Tijuana,0,2
191,4341,570299642887442433,positive,0.6809,,,Southwest,,tonybrancato,,0,@SouthwestAir thx. Make it right. Help Meagan Fouty Brancato fl#2771 dfw gate 4 preboard w/kids - b4 group A please. Please.,"[41.19747574, -73.76926201]",2015-02-24 11:10:05 -0800,Chappaqua NY,Eastern Time (US & Canada),0,1
192,8453,568243600196296704,positive,0.6533,,,Delta,,xcuteafi,,0,@JetBlue #ClosePWCS please just tweet this🙏🙏❤️ I fly jetblue every time btw😏,,2015-02-18 19:00:06 -0800,im 5sos af :))),Eastern Time (US & Canada),0,1
193,7177,569920090440916994,positive,0.6633,,,Delta,,CyntheaH,,0,@JetBlue The chairs could use some TLC. And more power outlets in the area would be a bonus. Headed to @UniversalORL !,,2015-02-23 10:01:52 -0800,"Burlington, Vermont",Eastern Time (US & Canada),1,1
194,5909,568494498361294848,positive,1.0,,,Southwest,,TkerVker,,0,@SouthwestAir Thank you. Great tool,,2015-02-19 11:37:05 -0800,,,0,0
195,12873,569994134997610496,positive,1.0,,,American,,brianvautour,,0,@AmericanAir first ride on new 737-800 with new interior and in seat video. Nice improvement! #Newplanesmell http://t.co/dJJjN9sLHT,,2015-02-23 14:56:06 -0800,Preferably on a plane,America/Los_Angeles,1,0
196,11089,568517386795507712,positive,0.6386,,,US Airways,,relaxed137,,0,@USAirways thanks.  If you have another method also that would be nice.  Appears to be a design flaw,,2015-02-19 13:08:02 -0800,Arizona,Arizona,0,0
197,7945,568955077165260800,positive,0.632,,0.0,Delta,,innovatefitnow,,0,@JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter,,2015-02-20 18:07:15 -0800,,,0,0
198,8810,567829088380919809,positive,0.6546,,0.0,Delta,,kurianbk,,0,@JetBlue Gary who is serving us at FLL airport counter is really TRUE BLUE! Makes me feel at home even when a JetBlue flight is delayedl,,2015-02-17 15:32:59 -0800,"Boston, MA",,1,3
199,4507,570187432815013888,positive,0.6799,,,Southwest,,PhoenixThis,,0,@southwestair cool shot of the moon and one of your fleet http://t.co/kl9BAiMES6,,2015-02-24 03:44:12 -0800,The World is my Country,Central Time (US & Canada),0,0
200,9472,569918035097731072,positive,1.0,,,US Airways,,FitzFrancis,,0,@USAirways it was customer service like I have never seen before!  Kudos to your organization.,,2015-02-23 09:53:42 -0800,,,1,1
201,5362,569165654848204800,positive,1.0,,,Southwest,,JohnDePetroshow,,0,@SouthwestAir  @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY,,2015-02-21 08:04:01 -0800,"Rhode Island ,Mass,CT",Eastern Time (US & Canada),0,0
