,sentimentScore_Vader,sentimentScore_TextBlob,upper,punctuation,hastags,airline_sentiment
3342,0.7469,0.5,3,0,0,negative
6062,-0.4215,-0.02500000000000001,0,0,0,neutral
1870,-0.2481,0.0,0,1,0,positive
1083,0.7249,1.0,7,3,0,positive
5027,0.0,0.13636363636363635,0,0,2,neutral
4805,0.0,0.0,0,0,1,neutral
765,0.9325,0.4,0,0,0,positive
151,0.7906,-0.025,1,0,0,positive
913,0.4019,0.375,1,0,3,positive
3652,0.1901,0.1,0,0,0,negative
5250,0.1027,0.1,0,0,0,neutral
3153,-0.1779,0.25,0,0,0,negative
5685,0.0,0.0,2,0,0,neutral
3009,-0.1779,-0.012499999999999997,0,0,0,negative
4177,0.2702,0.31666666666666665,1,0,0,negative
473,0.6288,0.75,1,0,0,positive
4625,-0.4404,0.175,1,0,0,negative
269,0.8658,0.3833333333333333,1,0,0,positive
3357,0.296,0.25,1,0,0,negative
5247,0.4215,0.0,1,0,1,neutral
6422,0.4019,0.0,1,0,1,neutral
4436,0.0,0.0,0,0,0,negative
5611,0.0,0.0,1,0,0,neutral
4154,0.0,0.03333333333333333,1,0,1,negative
6853,0.0,0.0,0,0,0,neutral
4229,0.3612,-0.3,0,0,0,negative
5162,0.0,0.0,3,0,0,neutral
3507,-0.4215,0.0,2,0,0,negative
368,0.6808,0.2,1,0,0,positive
6147,0.0258,0.0,3,0,2,neutral
1299,0.8016,0.4125,1,1,0,positive
2256,0.4926,0.25,0,1,0,positive
3330,0.4939,0.05,1,0,0,negative
4057,0.4019,0.0,1,0,0,negative
887,0.0,0.0,0,4,0,positive
2165,0.9697,0.5650000000000001,1,2,0,positive
2818,0.2481,-0.3333333333333333,1,1,1,negative
1581,0.4404,0.2,0,0,0,positive
5298,0.4019,0.2,2,0,0,neutral
823,0.3182,0.8,1,0,1,positive
6821,0.0,0.0,2,0,0,neutral
6574,0.7783,0.35,2,0,0,neutral
4704,0.4939,0.0,0,0,0,negative
4145,0.6705,0.6,3,0,0,negative
6024,-0.8555,0.0,0,0,0,neutral
6017,0.5267,0.3333333333333333,1,0,0,neutral
6109,0.0,0.0,1,0,1,neutral
3981,0.0,0.0,0,0,0,negative
4606,-0.4898,0.5,0,3,0,negative
1077,0.0,0.5,2,0,0,positive
1268,0.1027,0.5583333333333333,0,0,0,positive
5623,0.3182,0.5,0,0,0,neutral
3158,-0.34,0.1,0,0,0,negative
3048,-0.6229,-0.35,0,2,0,negative
6893,0.0,0.1619047619047619,0,0,0,neutral
5198,-0.1511,-0.5,0,1,0,neutral
4724,-0.4215,0.0,2,0,1,negative
6404,0.3182,-0.07777777777777779,1,0,0,neutral
821,0.4404,0.5,0,0,6,positive
3948,-0.5423,-0.3888888888888889,0,0,0,negative
2826,-0.4019,0.03125,1,0,0,negative
6219,0.0,-0.1,1,0,0,neutral
3363,-0.25,0.0,1,0,0,negative
1908,0.4404,0.2,0,0,0,positive
4223,0.25,0.04999999999999999,0,0,0,negative
6303,0.296,0.0,0,0,0,neutral
3012,0.5859,0.25,1,0,0,negative
4059,0.2144,0.0,1,0,0,negative
6535,0.0,0.0,0,0,0,neutral
3992,0.0,-0.5,1,0,0,negative
1176,0.7003,0.27499999999999997,0,0,1,positive
3803,0.0,0.2857142857142857,0,0,0,negative
6986,0.0,-0.3125,1,0,0,neutral
295,0.8442,0.5,0,0,0,positive
2392,-0.4215,0.0,0,0,0,negative
3184,0.0516,0.0,0,0,0,negative
2984,0.0,0.0,3,0,0,negative
4404,0.0,0.0,0,0,0,negative
703,0.9133,0.28500000000000003,1,2,1,positive
2764,0.211,-0.31,0,0,1,negative
5625,-0.0258,0.5,1,0,0,neutral
5572,0.0,0.0,1,0,0,neutral
6901,0.0,0.0,0,0,0,neutral
5221,-0.5859,-0.5,1,0,0,neutral
1751,0.3956,0.08138020833333343,4,7,0,positive
3316,0.0,-0.3,0,0,0,negative
3119,-0.3182,0.0,0,0,0,negative
1576,0.765,0.1,0,0,0,positive
636,0.8257,0.55,1,4,0,positive
4082,0.0,0.0,1,0,0,negative
4795,0.4199,0.0,0,1,0,neutral
2599,0.0,0.0625,0,0,0,negative
2994,-0.4449,0.0,0,0,0,negative
6169,0.128,0.0,3,0,0,neutral
5609,0.0,0.0,0,0,0,neutral
4552,-0.4979,-0.16666666666666666,0,0,0,negative
1145,0.5859,0.55,0,0,0,positive
6376,0.0,0.0,1,0,0,neutral
6761,0.0,0.0,0,0,0,neutral
474,0.9116,0.5787878787878787,0,0,0,positive
4122,0.0608,-0.1,0,0,0,negative
6275,0.6249,0.0,1,0,0,neutral
2348,0.7096,0.5,0,0,0,positive
251,0.802,0.525,0,0,0,positive
3080,0.0,0.0,2,11,0,negative
3557,-0.658,-0.40277777777777785,0,2,1,negative
6966,0.5093,0.024999999999999994,0,1,1,neutral
1633,0.906,0.37812500000000004,0,1,1,positive
1627,0.7096,0.42500000000000004,0,0,0,positive
0,0.7644,0.13333333333333333,2,1,1,positive
6592,0.0,0.0,2,0,0,neutral
3678,0.0,0.0,0,0,0,negative
865,0.4404,0.1,1,0,1,positive
239,0.0,0.0,4,1,0,positive
3801,-0.296,-0.175,2,0,0,negative
1269,0.4876,0.1611111111111111,0,1,0,positive
4333,0.296,0.5,2,0,0,negative
4415,-0.8779,-0.19999999999999998,1,0,0,negative
6214,0.0,0.13636363636363635,0,0,0,neutral
3920,-0.6697,-0.3,6,0,0,negative
714,0.3182,0.08333333333333333,1,0,1,positive
6675,-0.7269,-0.375,0,0,1,neutral
2153,0.6369,0.25,1,0,0,positive
3167,0.0518,0.15,2,0,0,negative
60,0.8923,0.05357142857142858,1,0,0,positive
6563,0.0,0.0,0,0,0,neutral
4745,0.0,0.0,0,0,3,neutral
1017,0.3612,0.0,1,0,0,positive
4253,0.0,0.0,1,1,0,negative
1716,0.9081,0.325,1,0,2,positive
1359,0.5399,0.125,0,2,1,positive
6463,0.4939,0.4,0,0,0,neutral
549,0.8953,0.3125,3,2,0,positive
6816,0.0,0.0,0,0,0,neutral
5630,0.0,0.0,1,0,0,neutral
3502,0.1027,0.0,1,0,0,negative
6175,0.3182,0.0,1,0,0,neutral
6440,0.0,0.5,1,0,2,neutral
1118,0.4199,0.0,1,1,0,positive
803,0.461,0.4041666666666667,0,1,0,positive
6230,0.0,0.13636363636363635,0,0,5,neutral
915,0.2212,0.22499999999999998,0,0,0,positive
6054,0.0,0.16666666666666666,2,0,0,neutral
5730,0.34,-0.275,1,0,0,neutral
4668,0.34,0.0,2,0,0,negative
3415,-0.3182,0.2857142857142857,0,0,0,negative
488,0.3612,-0.05,0,0,1,positive
6396,-0.4624,-0.25,2,0,0,neutral
2710,0.4404,0.1,0,0,0,negative
2238,0.4926,0.2833333333333333,0,1,0,positive
4202,-0.25,-0.6999999999999998,0,0,2,negative
2083,0.4003,-0.025,1,1,0,positive
584,0.4404,0.2,0,0,0,positive
3946,-0.4019,-0.16666666666666666,1,0,0,negative
737,0.6597,0.0,2,0,0,positive
1799,0.8827,0.65,0,2,0,positive
1360,0.7177,0.3,1,1,0,positive
4697,0.0,0.25,1,1,0,negative
6711,0.0,0.375,1,0,0,neutral
2712,0.4958,0.2625,3,1,0,negative
1939,0.4019,0.0,0,0,1,positive
139,0.0,0.2,0,0,0,positive
5237,0.0,0.0,0,0,0,neutral
646,0.9427,0.6666666666666666,0,4,0,positive
6148,0.0,0.13636363636363635,1,0,1,neutral
3339,-0.296,0.25,2,0,0,negative
1808,0.7334,0.5,1,0,0,positive
4494,0.0,0.5,0,0,0,negative
1400,0.8979,0.30000000000000004,1,0,0,positive
449,0.8257,0.390625,2,4,0,positive
47,0.6369,0.5,2,0,0,positive
5014,-0.1779,0.0,5,0,0,neutral
2587,-0.3182,0.0,0,0,0,negative
6390,0.296,0.0,1,0,0,neutral
65,0.4926,0.1,0,1,0,positive
6527,0.0,0.0,0,0,0,neutral
4340,0.7351,0.8,0,0,0,negative
963,0.5719,0.5,3,0,0,positive
167,0.6696,1.0,0,1,0,positive
4633,0.2023,0.0,3,0,0,negative
1122,0.0,0.0,0,0,0,positive
4746,0.0,0.2857142857142857,0,0,0,neutral
4108,-0.5719,-0.425,3,0,0,negative
1815,0.5399,1.0,0,2,1,positive
3252,-0.296,-0.3,0,0,1,negative
3040,-0.2263,0.0,1,0,0,negative
1172,0.2928,0.35,1,1,0,positive
5563,0.0,0.0,0,1,0,neutral
6866,0.0,0.0,0,1,0,neutral
3802,-0.7506,0.0,0,0,1,negative
1822,0.6468,1.0,0,1,0,positive
1320,0.0,0.0,0,0,0,positive
3867,-0.7003,-0.4,0,0,0,negative
6072,0.6322,0.35,0,0,0,neutral
1067,0.8213,0.25,0,3,0,positive
2322,0.2919,0.0,0,1,0,positive
1982,0.5719,0.425,0,0,0,positive
3203,0.6124,0.0,0,0,1,negative
3298,0.2411,-0.3,2,0,0,negative
3791,-0.6597,0.0,2,0,0,negative
5996,0.5859,0.35,0,0,0,neutral
3003,0.0,0.0,1,0,0,negative
3876,-0.4019,0.4,1,0,0,negative
2771,-0.4404,-0.75,0,0,0,negative
1026,0.7579,0.12000000000000002,0,0,0,positive
2936,0.4588,0.4,0,0,0,negative
4167,-0.4215,-0.5,0,0,0,negative
1571,0.7239,0.44999999999999996,0,0,0,positive
940,0.8516,0.75,1,1,0,positive
129,0.6597,0.2875,1,0,0,positive
3256,0.3182,0.0,0,0,0,negative
5584,0.3818,0.0,5,0,0,neutral
2360,0.4199,0.625,1,1,0,positive
249,0.2942,-0.01666666666666668,0,1,0,positive
4409,0.3818,0.26666666666666666,0,0,0,negative
2969,-0.5267,-0.3666666666666667,2,0,2,negative
1772,0.6249,0.46249999999999997,0,0,1,positive
6250,0.3818,0.0,2,0,0,neutral
601,0.893,0.40625,2,2,0,positive
3953,0.4374,0.78125,0,2,0,negative
773,0.8478,0.46875,1,1,1,positive
2131,0.8402,0.35000000000000003,0,0,1,positive
420,0.5229,0.0,0,3,0,positive
5860,0.0516,-0.3,0,0,0,neutral
5335,0.0,0.1,0,0,0,neutral
3287,-0.8271,0.2857142857142857,0,0,0,negative
1426,0.6588,1.0,0,1,0,positive
381,0.4199,0.0,0,1,0,positive
936,0.5023,0.39285714285714285,3,0,1,positive
1786,0.3612,0.05,0,0,0,positive
2949,-0.5853,-0.39999999999999997,0,2,0,negative
2741,0.2263,0.2,0,0,0,negative
1701,0.0,0.0,0,0,0,positive
3473,-0.8555,-0.4,0,0,0,negative
4530,0.126,0.0,1,1,2,negative
1777,0.4926,0.25,0,1,0,positive
1868,0.9638,0.5,0,0,0,positive
2500,0.0,0.0,0,0,0,negative
5708,0.0,0.8,0,0,0,neutral
6841,0.0,0.0,0,0,1,neutral
5640,0.0,0.0,0,0,0,neutral
4602,0.0,0.0,0,0,0,negative
2731,-0.296,0.0,1,0,0,negative
5476,-0.25,0.0,1,0,1,neutral
3937,0.0,0.0,0,0,0,negative
162,0.6671,0.22309027777777776,0,5,0,positive
4756,0.0,-0.1,0,0,0,neutral
44,0.4199,0.0,0,1,0,positive
5120,-0.4199,0.0,3,1,0,neutral
893,0.5267,0.0,0,0,0,positive
6108,-0.0041,0.0,0,0,0,neutral
3031,0.0,0.0,3,0,0,negative
2096,0.7003,-0.14999999999999988,0,0,0,positive
4923,0.5859,-0.2,0,0,0,neutral
3834,0.6597,0.0,1,0,0,negative
1004,0.7096,0.9,0,0,0,positive
1456,0.8172,0.27083333333333337,1,1,1,positive
4071,0.0,0.0,0,0,0,negative
5602,0.0,0.0,0,0,0,neutral
6055,0.0,0.0,0,0,1,neutral
3783,0.5795,-0.4,1,0,0,negative
2407,-0.296,0.0,2,0,0,negative
5268,0.0,0.0,1,0,0,neutral
2809,0.4588,0.13333333333333333,0,0,0,negative
7053,0.4019,0.0,0,0,1,neutral
4761,0.4215,0.6,1,0,2,neutral
4517,-0.7596,1.0,1,2,0,negative
2229,0.7603,0.7,1,1,0,positive
4308,0.0,0.0,1,1,1,negative
1997,0.4738,0.0,0,2,0,positive
2739,0.0,0.0,0,0,0,negative
1532,0.3612,0.0,0,0,0,positive
4010,-0.6759,0.13333333333333333,1,0,0,negative
6120,0.0,0.0,0,0,0,neutral
3670,0.7701,0.5,2,0,0,negative
2559,0.3182,0.2,0,0,0,negative
5281,-0.3818,0.0,0,0,0,neutral
3676,0.7096,0.0,0,0,1,negative
6003,0.8402,0.65,0,0,1,neutral
5819,0.7351,0.0,0,0,0,neutral
589,0.5399,0.25,0,2,0,positive
3474,0.0772,0.0,2,0,1,negative
424,0.4574,0.0,0,1,0,positive
6736,0.0,0.0,0,0,0,neutral
5073,0.4404,0.35,1,0,4,neutral
2623,0.5158,-0.4,3,0,0,negative
2278,0.7644,0.30833333333333335,1,1,0,positive
189,0.8074,0.4916666666666667,1,0,1,positive
2528,-0.5697,-1.0,2,1,0,negative
5595,0.128,-0.1,0,0,0,neutral
5960,0.0,-0.125,0,0,0,neutral
5223,0.0,0.0,2,0,0,neutral
274,0.8516,0.7500000000000001,0,1,0,positive
5200,0.6124,0.0,2,0,0,neutral
939,0.5255,0.2583333333333333,1,1,4,positive
3952,-0.3903,-1.0,1,1,1,negative
4852,0.5236,0.36818181818181817,2,0,0,neutral
5431,-0.3182,0.0,5,0,6,neutral
1234,-0.1779,-0.5,1,0,0,positive
570,0.0,0.0,1,1,0,positive
6403,0.0,0.0,1,0,0,neutral
4803,0.0,0.0,2,0,0,neutral
1672,0.7717,0.6,1,0,0,positive
5637,0.3182,0.0,11,0,0,neutral
222,0.7351,0.16666666666666666,1,0,1,positive
2884,-0.6175,-0.1,2,0,0,negative
4367,-0.7184,0.0,1,0,0,negative
4526,0.7562,0.65625,0,3,0,negative
29,0.7845,0.0,0,0,0,positive
624,0.6808,0.4666666666666667,1,0,0,positive
3575,-0.4404,0.0,0,0,0,negative
4267,0.0,0.0,0,1,0,negative
5130,0.0,0.0,0,0,0,neutral
7002,0.1027,0.0,2,0,0,neutral
3420,-0.128,0.0,2,0,0,negative
3011,-0.4019,0.4,0,0,0,negative
2629,0.0,-0.1,0,0,0,negative
1512,0.6908,0.4,0,0,0,positive
6537,-0.25,0.0,0,0,0,neutral
5394,-0.5994,0.0,2,0,0,neutral
1677,0.0,0.0,0,0,0,positive
2896,-0.7351,0.13333333333333333,0,0,0,negative
4021,-0.8013,-0.14166666666666666,1,0,1,negative
2849,-0.3182,0.0,1,0,0,negative
2186,0.3561,0.0,1,1,0,positive
3963,-0.2263,-0.3,0,0,0,negative
4014,0.5423,-0.041666666666666664,0,0,0,negative
3577,0.5514,0.5,1,0,0,negative
6133,-0.8269,-0.12000000000000002,1,0,0,neutral
5680,0.0,0.0,0,0,0,neutral
45,0.7964,0.2333333333333333,1,0,0,positive
1537,0.3612,-0.3,1,0,0,positive
2375,-0.689,-0.1,0,0,0,negative
3564,-0.6808,-0.5666666666666667,1,0,1,negative
4214,-0.7269,-0.4,1,0,0,negative
1651,0.4588,0.0,0,0,0,positive
4979,0.2263,1.0,1,0,0,neutral
3428,0.0,0.0,1,1,0,negative
2688,0.0,0.0,1,0,0,negative
1409,0.0,0.0,0,0,0,positive
3619,-0.7462,-0.125,1,1,0,negative
3569,-0.3937,0.06818181818181818,0,0,0,negative
5350,0.7579,0.305952380952381,1,0,0,neutral
4589,0.7845,0.21708333333333335,1,0,0,negative
2983,0.128,0.0,2,0,1,negative
6684,0.0382,0.5,3,0,0,neutral
1501,0.6114,0.5,0,1,1,positive
706,0.9147,0.8333333333333334,2,4,0,positive
6245,0.765,0.4,3,0,1,neutral
4618,0.0,0.0,1,0,0,negative
5598,0.34,0.25,0,0,0,neutral
2616,0.0,0.0,2,0,0,negative
5445,0.34,0.0,0,0,0,neutral
6505,0.0,0.0,1,0,0,neutral
2532,-0.5171,-0.5,1,0,0,negative
6633,0.5919,0.0,1,2,0,neutral
6895,0.7003,0.7,1,0,0,neutral
6566,0.8516,0.33125,0,1,0,neutral
1955,0.3612,-0.275,1,0,0,positive
3088,0.0,0.0,3,1,1,negative
6136,0.3182,0.26666666666666666,0,0,0,neutral
3784,-0.6239,-0.5,1,1,0,negative
1283,0.0,0.0,0,1,7,positive
4100,-0.6597,-0.15555555555555559,0,0,0,negative
3986,-0.2263,0.0,1,0,0,negative
3877,-0.7717,-0.10000000000000002,1,0,0,negative
6355,0.0,0.5,0,1,0,neutral
2656,0.4559,-0.75,1,1,0,negative
3509,-0.296,0.0,3,0,0,negative
394,0.5106,0.7,0,0,2,positive
2592,0.3182,0.0,0,0,0,negative
2964,0.0,0.0,0,0,0,negative
5212,0.5267,0.5,0,0,0,neutral
5047,-0.6696,-0.6999999999999998,12,0,1,neutral
289,0.4199,0.125,0,1,0,positive
4611,0.0,0.8,1,0,0,negative
3362,0.2617,0.3181818181818182,0,0,0,negative
6630,0.0,0.0,1,0,0,neutral
415,0.8777,0.7616666666666667,3,0,0,positive
6209,0.0,0.0,0,0,1,neutral
4144,-0.4738,-0.20833333333333331,2,2,0,negative
4320,0.0,0.0,0,0,0,negative
681,-0.25,0.2,3,0,0,positive
6749,0.0,0.05,1,0,1,neutral
4772,-0.2732,0.0,0,0,0,neutral
6000,0.1531,0.0,2,0,0,neutral
2966,0.0,0.0,0,0,4,negative
1406,0.6792,0.4125,1,2,0,positive
1260,0.5719,0.8,0,0,0,positive
623,0.6249,0.2,0,0,3,positive
3546,0.4003,0.625,3,1,0,negative
5521,0.0,0.0,0,0,0,neutral
6097,0.0,0.0,1,0,0,neutral
68,0.765,0.5666666666666667,0,0,1,positive
1272,0.7579,0.4,0,0,0,positive
3864,-0.5659,-0.5,0,0,0,negative
1355,0.4926,0.225,0,1,0,positive
1292,0.0,-0.3125,1,0,2,positive
4598,0.6388,0.0,3,3,0,negative
5943,-0.4404,0.0,4,0,0,neutral
5852,0.0,0.0,0,0,0,neutral
5945,0.7184,0.5,1,0,0,neutral
1966,0.6588,1.0,0,1,0,positive
4824,0.0,0.13636363636363635,0,0,0,neutral
11,0.7263,0.5583333333333333,0,1,0,positive
96,0.7461,0.5,1,0,1,positive
1805,0.8057,0.25416666666666665,0,3,0,positive
59,0.8798,1.0,10,6,0,positive
3325,0.0,0.0,1,0,0,negative
6237,0.5106,0.2,1,0,0,neutral
1414,0.8622,0.8,0,1,0,positive
140,0.6688,0.46875,0,2,0,positive
5173,-0.2263,0.0,0,0,0,neutral
7078,0.0,0.45,1,0,0,neutral
3576,0.0,0.15000000000000002,2,0,1,negative
1186,0.6682,0.26,1,0,0,positive
5891,0.0,0.0,1,0,0,neutral
2268,0.4404,0.375,3,0,0,positive
3966,0.1531,0.4,0,0,0,negative
4599,-0.69,0.125,0,1,1,negative
4331,-0.4359,-0.5859375,0,3,1,negative
3600,0.851,0.125,2,3,1,negative
2530,0.0,-0.125,2,0,0,negative
3034,0.5106,0.15,2,0,0,negative
6318,-0.3612,0.0,2,0,0,neutral
1856,0.7351,1.0,1,0,1,positive
1012,0.3612,0.0,0,0,0,positive
4484,-0.3612,0.0,0,0,0,negative
5668,0.0,0.0,2,0,0,neutral
5397,-0.4588,0.0,4,0,0,neutral
2501,0.2691,0.25,2,1,0,negative
1103,-0.2716,0.2,0,0,0,positive
6568,0.4404,0.2,0,0,0,neutral
4614,-0.8074,0.0,0,0,0,negative
6647,-0.2698,0.25,3,0,0,neutral
3982,-0.5191,0.0,0,1,0,negative
3991,0.0,0.0,0,0,1,negative
535,0.6249,0.8,0,0,0,positive
5129,0.34,0.0,0,0,0,neutral
2644,-0.8074,0.25,0,0,0,negative
2061,0.4738,0.0,0,2,0,positive
6664,0.1779,0.0,0,0,0,neutral
6283,-0.2764,0.09375,1,1,0,neutral
3917,0.1119,0.3333333333333333,1,0,0,negative
364,0.8555,0.5,1,0,1,positive
6912,0.0772,0.0,2,0,0,neutral
2364,-0.3102,0.05,1,0,0,negative
2950,0.0,0.0,0,2,0,negative
6887,0.7959,0.625,0,1,0,neutral
5717,0.0,0.0,2,0,0,neutral
6506,0.0,0.47500000000000003,0,0,2,neutral
929,0.2668,0.5,1,0,0,positive
525,0.7263,0.3181818181818182,0,1,1,positive
2863,0.2263,0.0,0,0,0,negative
2152,0.5229,0.9765625,0,3,0,positive
244,0.7717,0.39999999999999997,1,0,0,positive
470,0.7835,0.37500000000000006,1,2,2,positive
7056,0.4438,0.1065340909090909,0,7,0,neutral
505,0.3612,0.0,0,0,0,positive
4218,0.2263,0.022222222222222213,0,0,0,negative
1421,0.6249,0.6,0,0,2,positive
1706,0.6908,0.0,1,0,0,positive
754,0.4926,0.25,1,1,0,positive
2759,-0.8313,-0.37500000000000006,3,1,0,negative
3073,0.0,0.13636363636363635,1,0,0,negative
3455,0.3818,0.0,0,0,0,negative
6406,0.0,0.0,0,0,0,neutral
6134,0.6124,0.0,0,0,0,neutral
1636,0.0,0.0,0,2,0,positive
1888,0.6972,0.2,0,0,0,positive
6544,-0.296,0.0,0,0,0,neutral
211,0.8926,0.9765625,0,4,0,positive
3444,0.0,0.0,1,0,0,negative
5629,0.0,0.0,1,0,0,neutral
4496,0.0258,0.0,4,0,0,negative
895,0.0,0.39999999999999997,1,0,4,positive
5340,0.7494,0.375,0,2,0,neutral
3887,-0.6726,-0.26,0,1,0,negative
5813,-0.4939,0.0,0,0,0,neutral
3838,-0.25,0.0,0,0,0,negative
2521,0.7405,-0.033333333333333326,2,4,0,negative
2665,0.0,0.0,0,0,0,negative
3775,-0.2732,0.0,0,0,0,negative
6854,0.0,0.2,0,0,0,neutral
3731,-0.0624,-0.0625,0,0,0,negative
5463,0.0,-0.25,0,0,0,neutral
993,0.3612,0.0,0,0,0,positive
3293,0.0,0.0,4,1,0,negative
5645,-0.4015,0.08333333333333333,0,1,0,neutral
816,0.0,0.0,2,0,0,positive
4085,0.0,0.0,1,1,0,negative
4854,0.4588,0.08,0,0,0,neutral
6076,0.0,-0.15555555555555559,0,0,0,neutral
2659,0.0516,-1.0,0,0,2,negative
2814,0.7964,0.35,4,0,0,negative
188,0.8655,0.4125,1,1,0,positive
3403,0.0,0.8,0,0,0,negative
2692,-0.7147,0.0,1,0,0,negative
2105,0.807,0.625,0,1,0,positive
328,0.6696,0.3352272727272727,0,1,1,positive
4035,0.1531,0.0,0,0,0,negative
1730,0.7808,0.25,1,0,0,positive
5375,0.3182,0.0,0,0,0,neutral
836,0.5242,0.390625,0,2,1,positive
5368,0.0,0.0,0,0,1,neutral
115,0.7783,0.35,0,0,0,positive
5620,0.2382,0.41818181818181815,2,0,0,neutral
6698,0.3612,0.0,1,0,0,neutral
1714,0.7249,1.0,8,3,0,positive
6488,0.9346,0.6,0,0,1,neutral
3874,-0.5719,-0.3333333333333333,3,0,0,negative
852,0.228,0.0,2,0,0,positive
2766,-0.451,1.0,1,1,0,negative
6608,0.0,-0.016666666666666666,0,0,0,neutral
1029,0.3612,0.0,0,0,0,positive
5230,0.8689,0.43333333333333335,0,0,0,neutral
5478,-0.3612,0.0,0,0,0,neutral
2491,0.0,-0.05,1,0,0,negative
3186,0.0335,-0.06500000000000002,0,0,0,negative
3892,-0.2732,-0.6999999999999998,1,0,0,negative
5710,-0.2842,-0.1,0,0,0,neutral
4966,0.0,0.1,1,0,0,neutral
5252,0.6341,0.5859375,0,3,0,neutral
1362,0.0,0.0,0,0,0,positive
859,0.7351,0.5,0,0,0,positive
2481,0.2584,0.0,2,0,0,negative
5312,0.4019,0.0,2,0,0,neutral
4272,0.0,0.0,0,0,0,negative
292,-0.25,0.0,0,0,0,positive
4127,0.0772,0.25,2,0,0,negative
7035,-0.2334,0.19999999999999998,2,0,0,neutral
5015,0.3182,0.0,4,0,0,neutral
5753,0.4404,0.21666666666666667,0,0,0,neutral
1370,0.636,0.875,0,1,0,positive
6743,0.0,0.0,0,0,0,neutral
5210,0.3182,0.5,0,0,0,neutral
1614,0.5859,0.20000000000000004,1,0,2,positive
3587,0.0436,-0.3,0,0,1,negative
4741,0.0,0.0,0,0,0,neutral
3113,0.7003,-0.15,1,0,0,negative
4646,-0.8059,-0.875,0,0,0,negative
627,-0.628,-0.5333333333333333,1,0,2,positive
5367,0.0,0.0,0,0,0,neutral
5622,0.1779,0.0,3,0,0,neutral
6546,0.765,0.09375,0,0,0,neutral
3215,0.0,0.2,1,0,2,negative
1901,0.4404,0.14545454545454548,0,0,0,positive
5009,0.0,-0.21428571428571427,0,0,0,neutral
6059,0.3182,0.5,0,0,0,neutral
4971,0.25,0.05,0,0,0,neutral
6434,0.0,0.0,0,0,0,neutral
6238,0.0,0.0,0,0,0,neutral
4274,0.5187,0.25,2,0,0,negative
6484,0.4199,0.0,0,1,0,neutral
4692,-0.4391,-0.125,0,0,0,negative
2745,0.0258,-0.05,1,0,0,negative
3248,-0.3818,-0.07500000000000001,0,0,0,negative
5218,0.0,0.0,0,0,0,neutral
6407,0.4019,0.0,2,0,0,neutral
1956,0.4926,0.25,0,1,0,positive
2858,0.4404,0.5,0,0,0,negative
1050,0.7088,0.125,1,1,0,positive
3856,0.0,0.1,1,0,0,negative
5365,0.4738,0.0,2,2,0,neutral
438,-0.2146,0.25,0,0,0,positive
1905,0.4588,0.0,0,0,0,positive
4392,0.1531,0.08333333333333333,3,0,0,negative
5646,0.0,0.0,2,0,0,neutral
853,0.9081,0.55,0,0,0,positive
6968,-0.296,0.0,2,0,0,neutral
407,0.8687,0.625,0,1,1,positive
6426,0.8126,0.5,1,0,1,neutral
19,0.5719,0.35,0,0,2,positive
3621,-0.2728,0.08333333333333333,0,0,0,negative
4747,0.0,0.0,3,0,0,neutral
4131,-0.4767,-0.5,0,0,0,negative
330,0.4389,0.0,1,1,0,positive
2424,-0.296,0.0,0,0,1,negative
6771,0.0,0.4,0,0,0,neutral
3723,-0.3612,0.15378787878787878,2,0,0,negative
4867,0.3802,0.35,0,1,0,neutral
2302,0.4404,0.2,0,0,1,positive
2553,0.0,0.0,1,0,0,negative
4491,-0.5574,0.0,1,0,0,negative
1968,0.9114,0.2,0,3,0,positive
3144,-0.4767,-0.125,2,0,1,negative
2652,0.0,0.0,0,0,0,negative
7050,0.0,0.0,0,0,0,neutral
672,0.7884,0.5,1,0,0,positive
131,0.6249,0.8,2,0,0,positive
242,0.8217,0.6,1,2,0,positive
4525,0.0,0.0,0,0,0,negative
1418,0.128,0.0,0,0,0,positive
2503,-0.4926,-0.3333333333333333,0,1,0,negative
7085,-0.5574,0.0,2,0,0,neutral
3641,0.802,0.0,1,0,0,negative
3584,-0.3736,0.0,0,0,0,negative
6459,0.0,0.5,2,0,0,neutral
6405,0.0,-0.1,0,0,0,neutral
3707,-0.4588,0.3,2,0,0,negative
500,0.9336,0.37,0,1,0,positive
4980,0.7269,0.2,0,0,0,neutral
981,0.4404,0.06666666666666667,1,0,0,positive
2436,0.0,-0.1,1,0,0,negative
6959,-0.3549,-0.03571428571428571,3,1,1,neutral
1837,0.7579,0.10000000000000002,1,0,0,positive
2421,0.2656,-1.0,0,0,0,negative
7068,0.0,0.0,2,0,0,neutral
2370,0.0,0.0,2,0,0,negative
286,0.4926,0.875,0,1,1,positive
1430,0.6369,0.5,0,0,0,positive
5187,0.0,0.0,0,0,0,neutral
6431,0.8331,-0.033333333333333354,1,2,0,neutral
2612,0.7906,0.5,1,0,0,negative
2542,-0.5095,0.13333333333333333,1,0,0,negative
4675,-0.507,0.5,1,0,0,negative
2718,0.0,0.0,1,0,0,negative
3512,0.0,-0.05,1,0,0,negative
442,0.7088,0.25,0,1,0,positive
5428,0.6476,0.0,1,1,1,neutral
406,0.5859,0.5,0,0,0,positive
1978,0.5106,0.0,1,0,0,positive
5018,-0.4019,0.0,0,0,0,neutral
3928,0.1759,0.0,0,1,0,negative
5305,0.0,0.0,0,0,0,neutral
6481,0.7959,0.38,1,1,0,neutral
6639,0.0772,0.0,2,0,0,neutral
